TransactionID,visitorType,visitLength,medium,city,hour,isMobile,itemQuantity,visitsToTransaction,daysToTransaction,month,Is_holiday,Is_gift,transactionRevenue.y,cMinPrice,cMaxPrice,cSumPrice,bMinPrice,bMaxPrice,bSumPrice,label
10651,Returning Visitor,-0.656067426,organic,Birmingham,0.682068945,No,2.3502624,-0.161669336,0.319430702,1.035001553,1,1,0.782789227,0.112052439,-0.254972212,-0.202368756,0.021845738,-0.209789317,-0.364259876,0
11074,Returning Visitor,-0.365934752,(none),Dublin,1.229623728,No,-0.446841631,-0.161669336,-0.289826143,-1.121335928,0,0,-0.364886719,0.112052439,-0.254972212,-0.202368756,0.021845738,-0.209789317,-0.364259876,0
11625,Returning Visitor,-0.333873706,(none),Brisbane,-0.686818014,No,3.748814415,-0.230623684,-0.230865803,1.250635302,1,0,2.887958579,0.112052439,-0.254972212,-0.202368756,0.021845738,-0.209789317,-0.364259876,1
11661,Returning Visitor,-1.06098656,organic,Southlake,-1.097484101,No,-0.446841631,0.321011099,0.063935896,-1.121335928,0,1,0.122085872,-0.143444505,-0.341271112,-0.198945839,-0.202415306,-0.378853525,-0.447278843,0
11706,Returning Visitor,0.013652198,referral,Harstad,0.271402857,No,-0.446841631,-0.19614651,-0.211212357,-0.474434684,0,1,0.067465974,-0.3137758,-0.341271112,-0.196664655,-0.351922669,-0.378853525,-0.419633527,1
11913,New Visitor,1.020606525,organic,North Haven,1.092735032,No,0.252434377,-0.299578032,-0.30947959,-0.474434684,0,1,-0.047499042,-0.3137758,-0.341271112,-0.196664655,-0.351922669,-0.378853525,-0.419633527,0
11929,Returning Visitor,-1.06098656,organic,Waterloo,-0.549929318,No,-0.446841631,0.458919795,0.024629003,-1.121335928,0,1,-0.110213215,-0.3137758,-0.341271112,-0.196664655,-0.351922669,-0.378853525,-0.419633527,0
12537,New Visitor,-0.407495367,organic,Annandale,-1.097484101,No,0.951710384,-0.299578032,-0.30947959,-0.474434684,0,0,0.598529327,-0.3137758,-0.341271112,-0.196664655,-0.351922669,-0.378853525,-0.419633527,1
12557,Returning Visitor,0.428070901,(none),Bradford,-1.508150189,No,-0.446841631,-0.265100858,-0.289826143,-1.121335928,0,1,-0.312767491,-0.356358624,-0.413186862,-0.206939116,-0.38929951,-0.519740366,-0.516461315,0
12558,Returning Visitor,0.428070901,(none),Bradford,-1.508150189,No,-0.446841631,-0.265100858,-0.289826143,-1.121335928,0,0,-0.497553847,-0.356358624,-0.413186862,-0.206939116,-0.38929951,-0.519740366,-0.516461315,0
12559,New Visitor,-0.215524908,organic,Dortmund,-1.371261493,No,0.252434377,-0.299578032,-0.30947959,-1.121335928,0,0,0.67920884,-0.161669953,-0.3474271,-0.20285856,-0.218412594,-0.390913439,-0.453200863,0
12561,Returning Visitor,-0.702773641,organic,Charlotte,-0.960595405,No,-0.446841631,-0.265100858,-0.30947959,-1.121335928,0,1,-0.558228,-0.161669953,-0.3474271,-0.196499104,-0.218412594,-0.390913439,-0.376131589,0
12562,Returning Visitor,-0.525052535,organic,Auckland,-0.960595405,Yes,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.492552507,-0.161669953,-0.3474271,-0.190139648,-0.218412594,-0.390913439,-0.299062315,0
12563,Returning Visitor,0.353657609,organic,Coquitlam,-0.960595405,No,-0.446841631,-0.127192162,-0.270172697,-1.121335928,0,1,-0.2174788,-0.228610152,-0.3474271,-0.182493459,-0.277168988,-0.390913439,-0.24374401,0
12564,Returning Visitor,0.529399638,organic,Abingdon,-0.413040622,No,-0.446841631,-0.265100858,2.186508131,-1.121335928,0,0,-0.393973461,-0.288226106,0.090108324,-0.084344335,-0.277168988,-0.390913439,-0.24374401,0
12565,Returning Visitor,-0.707919241,referral,Riyadh,-0.413040622,Yes,-0.446841631,0.183102403,1.007301334,-1.121335928,0,0,-0.5573067,-0.288226106,0.090108324,-0.084344335,-0.277168988,-0.390913439,-0.24374401,1
12566,Returning Visitor,-0.058782017,organic,Edison,-0.413040622,No,0.252434377,-0.265100858,-0.053984784,-1.121335928,0,0,-0.264596688,-0.288226106,0.090108324,-0.084344335,-0.277168988,-0.390913439,-0.24374401,0
12567,New Visitor,-0.797769332,(none),New Delhi,-0.002374534,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.692342884,-0.288226106,0.090108324,-0.084344335,-0.277168988,-0.390913439,-0.24374401,0
12568,Returning Visitor,-0.238086384,(none),Warangal,0.271402857,No,-0.446841631,-0.161669336,-0.112945124,-1.121335928,0,0,-0.658123188,0.708211973,-0.053608111,-0.194376621,0.545121509,0.184693837,-0.170548955,0
12569,Returning Visitor,-0.284000968,(none),Chennai,0.682068945,No,-0.446841631,-0.265100858,-0.270172697,-1.121335928,0,0,-0.150092322,0.45271503,-0.053608111,-0.182960428,0.320860464,0.184693837,0.106153261,0
12570,New Visitor,-0.622027303,(none),Melbourne,0.682068945,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,0,-0.649963107,0.45271503,0.058609226,-0.163665131,0.320860464,0.404533662,0.573826772,0
12571,Returning Visitor,0.572543515,referral,(not set),0.682068945,No,-0.446841631,-0.265100858,-0.30947959,-1.121335928,0,1,-0.532299999,-0.373306588,-0.370008646,-0.200883361,-0.404175493,-0.530954958,-0.52196824,0
12572,Returning Visitor,0.572543515,referral,(not set),0.818957641,No,-0.446841631,-0.265100858,-0.30947959,-1.121335928,0,1,-0.355410496,-0.373306588,-0.370008646,-0.200883361,-0.404175493,-0.530954958,-0.52196824,0
12574,Returning Visitor,-0.313291306,organic,Aylesbury,1.092735032,No,0.252434377,-0.265100858,-0.30947959,-1.121335928,0,0,0.183286482,-0.373306588,-0.370008646,-0.200883361,-0.404175493,-0.530954958,-0.52196824,1
12575,New Visitor,-0.787873947,referral,New Delhi,1.229623728,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,0,-0.671021381,-0.373306588,-0.370008646,-0.200883361,-0.404175493,-0.530954958,-0.52196824,1
12576,Returning Visitor,0.074211951,cpc,Dubai,1.366512424,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,0,-0.603634903,-0.373306588,-0.370008646,-0.200883361,-0.404175493,-0.530954958,-0.52196824,0
12577,Returning Visitor,0.258266103,organic,Arlington,1.50340112,No,0.252434377,4.561703492,1.754132305,-1.121335928,0,1,-0.14035287,-0.373306588,-0.370008646,-0.200883361,-0.404175493,-0.530954958,-0.52196824,0
12578,Returning Visitor,1.8640891,organic,Mission Viejo,-1.645038884,No,-0.446841631,-0.230623684,-0.30947959,-1.121335928,0,1,-0.516243065,-0.373306588,-0.370008646,-0.200883361,-0.404175493,-0.530954958,-0.52196824,0
12580,Returning Visitor,0.36474044,organic,London,-1.234372797,Yes,-0.446841631,-0.265100858,-0.171905463,-1.121335928,0,0,-0.456226984,-0.373306588,-0.370008646,-0.199855801,-0.404175493,-0.530954958,-0.513666343,0
12581,Returning Visitor,0.008506598,organic,Suva,-0.960595405,No,2.3502624,3.699774144,0.909034101,-1.121335928,0,1,1.837019081,-0.373306588,-0.370008646,-0.19882824,-0.404175493,-0.530954958,-0.513666343,0
12582,New Visitor,0.410259209,organic,Stamford,-0.823706709,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.534669055,-0.373306588,-0.370008646,-0.19848572,-0.404175493,-0.530954958,-0.505364447,0
12583,New Visitor,-0.930367484,(none),Coraopolis,-0.686818014,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,0,-0.700502965,-0.373306588,-0.370008646,-0.19848572,-0.404175493,-0.530954958,-0.505364447,0
12586,Returning Visitor,-0.873765885,organic,Pietermaritzburg,-0.002374534,No,-0.446841631,2.837844796,4.1125459,-1.121335928,0,1,-0.397263816,-0.373306588,-0.312476045,-0.193576266,-0.404175493,-0.530954958,-0.505364447,0
12587,Returning Visitor,-0.668733518,cpc,Sydney,0.682068945,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.422533745,-0.373306588,-0.312476045,-0.193576266,-0.404175493,-0.530954958,-0.505364447,0
12588,Returning Visitor,-0.661608841,(none),Bangalore,0.682068945,No,0.252434377,-0.230623684,0.673192741,-1.121335928,0,0,-0.549673076,-0.373306588,-0.312476045,-0.193576266,-0.404175493,-0.530954958,-0.505364447,0
12589,Returning Visitor,-0.898306439,(none),Mainz,0.818957641,No,0.252434377,-0.161669336,0.044282449,-1.121335928,0,1,0.303187031,-0.373306588,-0.312476045,-0.193576266,-0.404175493,-0.530954958,-0.505364447,0
12590,Returning Visitor,-0.697628041,referral,Hyderabad,1.366512424,No,0.252434377,-0.299578032,-0.30947959,-1.121335928,0,0,-0.279600709,0.112052439,-0.254972212,-0.202368756,0.021845738,-0.209789317,-0.364259876,0
12591,Returning Visitor,-0.464492782,organic,Noida,1.50340112,Yes,-0.446841631,-0.265100858,-0.270172697,-1.121335928,0,0,-0.620218294,3.859340942,1.010744993,-0.095046945,3.311007725,2.269819075,0.853351633,0
12592,New Visitor,-0.700002933,(none),New Delhi,-1.645038884,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.335405135,3.859340942,1.010744993,-0.095046945,3.311007725,2.269819075,0.853351633,0
12595,Returning Visitor,0.506838161,organic,Johnstown,-1.508150189,No,0.951710384,-0.299578032,-0.30947959,-1.121335928,0,0,0.739093308,3.859340942,1.010744993,-0.095046945,3.311007725,2.269819075,0.853351633,0
12596,Returning Visitor,-0.287167491,organic,Roswell,-1.508150189,No,0.951710384,-0.02376064,-0.30947959,-1.121335928,0,0,0.419270768,3.859340942,1.010744993,-0.095046945,3.311007725,2.269819075,0.853351633,0
12597,Returning Visitor,-0.229774261,organic,Choisy-le-Roi,-1.508150189,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.611531756,3.859340942,1.010744993,-0.095046945,3.311007725,2.269819075,0.853351633,0
12599,Returning Visitor,0.473193854,(none),Lake Worth,-1.371261493,No,0.252434377,-0.092714988,-0.211212357,-1.121335928,0,0,0.028639781,3.859340942,1.010744993,-0.095046945,3.311007725,2.269819075,0.853351633,0
12602,Returning Visitor,-0.575716904,organic,Markham,-1.097484101,Yes,-0.446841631,-0.230623684,-0.171905463,-1.121335928,0,0,-0.338300648,-0.296657505,-0.393021686,-0.205107775,-0.336897179,-0.480235696,-0.49706255,0
12604,New Visitor,-0.168422877,(none),Vellore,-0.686818014,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,0,-0.456490212,-0.356273458,-0.355654262,-0.181118812,-0.336897179,-0.435208261,-0.441744245,0
12605,Returning Visitor,-0.730480717,organic,Walnut Creek,-0.686818014,No,-0.446841631,-0.19614651,-0.289826143,-1.121335928,0,1,-0.358832465,-0.3137758,-0.398803712,-0.206936832,-0.351922669,-0.491562997,-0.502624821,0
12606,Returning Visitor,-0.672691672,organic,Morelia,-0.413040622,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,0,-0.713137929,-0.347842059,-0.398803712,-0.205569035,-0.381824142,-0.491562997,-0.4860487,0
12608,Returning Visitor,-0.17079777,organic,New Delhi,0.134514162,No,-0.446841631,-0.265100858,-0.30947959,-1.121335928,0,1,-0.281180079,-0.347842059,-0.283853577,-0.194163117,-0.381824142,-0.266369472,-0.347822121,0
12609,Returning Visitor,0.592334284,organic,New Delhi,0.134514162,No,-0.446841631,-0.230623684,-0.270172697,-1.121335928,0,0,-0.498606761,-0.347842059,-0.27651817,-0.182174915,-0.381824142,-0.251999014,-0.20253893,0
12610,Returning Visitor,-0.168027062,cpc,Ludhiana,0.271402857,No,-0.446841631,0.321011099,-0.13259857,-1.121335928,0,0,-0.333825765,-0.347842059,-0.27651817,-0.179665385,-0.381824142,-0.251999014,-0.172126315,0
12611,New Visitor,0.958859326,organic,(not set),0.271402857,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,0,0.158674624,-0.347842059,-0.27651817,-0.177155854,-0.381824142,-0.251999014,-0.1417137,0
12612,Returning Visitor,-0.686149395,organic,Kuala Lumpur,0.408291553,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,0,-0.597843878,-0.347842059,-0.27651817,-0.17293144,-0.381824142,-0.251999014,-0.090518671,0
12613,Returning Visitor,0.261432626,organic,Chandigarh,0.408291553,No,-0.446841631,-0.19614651,-0.289826143,-1.121335928,0,0,-0.614164041,-0.347842059,-0.27651817,-0.17293144,-0.381824142,-0.251999014,-0.090518671,0
12614,Returning Visitor,-0.292708907,organic,New Delhi,0.545180249,No,-0.446841631,-0.265100858,-0.30947959,-1.121335928,0,0,-0.399369643,-0.347842059,-0.27651817,-0.17293144,-0.381824142,-0.251999014,-0.090518671,0
12616,Returning Visitor,0.483089239,(none),Sydney,0.682068945,No,-0.446841631,0.079670882,0.555272061,-1.121335928,0,1,-0.479654314,-0.347842059,-0.27651817,-0.17293144,-0.381824142,-0.251999014,-0.090518671,0
12617,Returning Visitor,-0.793019547,organic,Pune,0.955846337,No,-0.446841631,-0.127192162,-0.171905463,-1.121335928,0,1,-0.663914213,-0.347842059,-0.27651817,-0.17293144,-0.381824142,-0.251999014,-0.090518671,0
12618,Returning Visitor,0.26618241,organic,New Delhi,1.092735032,No,-0.446841631,-0.230623684,-0.289826143,-1.121335928,0,1,-0.532299999,-0.347842059,-0.27651817,-0.17293144,-0.381824142,-0.251999014,-0.090518671,0
12619,Returning Visitor,-0.388496229,(none),New Orleans,1.092735032,No,-0.446841631,-0.265100858,-0.30947959,-1.121335928,0,0,0.234221183,-0.347842059,-0.27651817,-0.17293144,-0.381824142,-0.251999014,-0.090518671,0
12620,Returning Visitor,-0.36949709,organic,Chandigarh,1.092735032,No,0.951710384,-0.299578032,-0.30947959,-1.121335928,0,0,0.758045754,-0.347842059,-0.27651817,-0.17293144,-0.381824142,-0.251999014,-0.090518671,0
12621,New Visitor,1.876755193,organic,Bangalore,1.229623728,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.418848547,-0.347842059,-0.27651817,-0.17293144,-0.381824142,-0.251999014,-0.090518671,0
12622,Returning Visitor,1.895358516,cpc,Perth,1.229623728,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.110608058,-0.347842059,-0.27651817,-0.168707026,-0.381824142,-0.251999014,-0.039323641,0
12623,New Visitor,-0.361580783,(none),Toronto,1.366512424,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.195104383,-0.347842059,-0.27651817,-0.166197496,-0.381824142,-0.251999014,-0.008911027,0
12624,Returning Visitor,0.17276998,organic,New York,1.366512424,No,0.252434377,-0.19614651,-0.30947959,-1.121335928,0,1,-0.191945642,-0.347842059,-0.27651817,-0.163916312,-0.381824142,-0.251999014,0.018734289,0
12627,Returning Visitor,-0.329519737,organic,Singapore,1.366512424,No,-0.446841631,-0.230623684,-0.289826143,-1.121335928,0,0,-0.499659674,-0.347842059,-0.27651817,-0.163916312,-0.381824142,-0.251999014,0.018734289,0
12628,New Visitor,0.644977729,(none),Central Manchester,-1.645038884,Yes,0.252434377,-0.299578032,-0.30947959,-1.121335928,0,0,0.263702767,-0.347842059,-0.254972212,-0.157067053,-0.381824142,-0.209789317,0.184744549,0
12629,Returning Visitor,-0.80647727,organic,Delta,-1.645038884,No,0.951710384,-0.299578032,-0.30947959,-1.121335928,0,1,0.364519255,-0.347842059,-0.254972212,-0.157067053,-0.381824142,-0.209789317,0.184744549,0
12630,Returning Visitor,-0.875349147,organic,Paris,-1.508150189,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.361201521,-0.347842059,-0.254972212,-0.157067053,-0.381824142,-0.209789317,0.184744549,0
12631,New Visitor,1.060979694,cpc,Poplar,-1.371261493,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,0,-0.044800951,-0.347842059,-0.254972212,-0.157067053,-0.381824142,-0.209789317,0.184744549,0
12633,Returning Visitor,-0.649338564,(none),Riyadh,-1.234372797,No,0.252434377,-0.161669336,-0.289826143,-1.121335928,0,0,0.875445633,-0.347842059,-0.254972212,-0.157067053,-0.381824142,-0.209789317,0.184744549,0
12634,Returning Visitor,0.957276064,cpc,London,-1.234372797,No,0.252434377,-0.265100858,-0.289826143,-1.121335928,0,0,0.333326686,-0.347842059,-0.254972212,-0.157067053,-0.381824142,-0.209789317,0.184744549,0
12636,New Visitor,0.029484813,organic,Surrey,-1.097484101,No,0.252434377,-0.299578032,-0.30947959,-1.121335928,0,1,-0.160358231,-0.347842059,-0.254972212,-0.157067053,-0.381824142,-0.209789317,0.184744549,0
12637,Returning Visitor,3.573219913,organic,Sydney,-0.960595405,No,-0.446841631,0.148625229,-0.25051925,-1.121335928,0,0,0.156832025,-0.347842059,-0.254972212,-0.157067053,-0.381824142,-0.209789317,0.184744549,0
12639,Returning Visitor,0.816365789,organic,Sarasota,-0.413040622,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,0.001527252,-0.271192976,-0.384420562,-0.205795099,-0.314545828,-0.463385629,-0.488788326,0
12640,Returning Visitor,0.460527762,(none),Central Manchester,-0.413040622,Yes,1.650986392,-0.265100858,-0.30947959,-1.121335928,0,0,0.072072471,-0.271192976,-0.341271112,-0.20237104,-0.314545828,-0.463385629,-0.488788326,0
12641,Returning Visitor,-0.636276657,organic,Vijayawada,-0.13926323,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,0,-0.816060245,-0.271192976,-0.341271112,-0.20237104,-0.314545828,-0.463385629,-0.488788326,0
12643,New Visitor,0.012068936,organic,New Delhi,-0.13926323,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,0,-0.540723309,-0.271192976,-0.341271112,-0.20237104,-0.314545828,-0.463385629,-0.488788326,1
12644,New Visitor,0.001777736,(none),Dubai,0.134514162,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.369098374,1.304371508,5.325690007,0.144601783,1.06839728,0.57917699,0.023161967,0
12646,Returning Visitor,1.004378094,(none),Kuala Lumpur,0.134514162,No,-0.446841631,-0.265100858,-0.30947959,-1.121335928,0,1,-0.705767534,1.304371508,5.325690007,0.144601783,1.06839728,0.57917699,0.023161967,1
12647,New Visitor,-0.2333366,(none),Suva,0.271402857,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.466756121,0.282383734,8.202320017,9.749848482,1.06839728,0.57917699,0.023161967,0
12648,Returning Visitor,0.386906101,cpc,Brentford,0.408291553,No,0.252434377,-0.299578032,-0.30947959,-1.121335928,0,1,-0.25591015,0.282383734,8.202320017,9.818350211,1.06839728,1.142724352,0.85332396,0
12649,Returning Visitor,-0.978261145,organic,Struer,0.545180249,No,-0.446841631,-0.127192162,0.201510022,-1.121335928,0,0,-0.456226984,0.282383734,8.202320017,9.818350211,1.06839728,1.142724352,0.85332396,1
12650,Returning Visitor,1.725157902,(none),Pierrefitte-sur-Seine,0.955846337,Yes,0.252434377,-0.127192162,-0.25051925,-1.121335928,0,0,0.090103618,0.282383734,8.202320017,9.818350211,1.06839728,1.142724352,0.85332396,0
12651,Returning Visitor,0.272911272,cpc,Sharjah,0.955846337,Yes,-0.446841631,-0.19614651,-0.19155891,-1.121335928,0,0,-0.752358965,0.282383734,8.202320017,9.818350211,1.06839728,1.142724352,0.85332396,0
12652,New Visitor,-0.095592847,referral,Reichelsheim,1.092735032,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.642066254,0.282383734,8.202320017,9.818350211,1.06839728,1.142724352,0.85332396,0
12653,Returning Visitor,-0.35326866,organic,Kanata,1.229623728,No,-0.446841631,2.803367622,1.518290946,-1.121335928,0,0,-0.405687126,0.282383734,8.202320017,9.818350211,1.06839728,1.142724352,0.85332396,1
12655,New Visitor,-0.121320847,referral,Bedford,1.366512424,No,0.252434377,-0.299578032,-0.30947959,-1.121335928,0,0,0.481787519,0.282383734,8.202320017,9.818350211,1.06839728,1.142724352,0.85332396,0
12656,Returning Visitor,0.384135394,organic,(not set),1.366512424,No,-0.446841631,-0.230623684,-0.270172697,-1.121335928,0,1,-0.688131229,0.282383734,8.202320017,9.818350211,1.06839728,1.142724352,0.85332396,0
12657,Returning Visitor,-0.41580749,organic,Ahmedabad,1.50340112,No,1.650986392,-0.299578032,-0.30947959,-1.121335928,0,1,0.064175618,0.282383734,8.202320017,9.818350211,1.06839728,1.142724352,0.85332396,0
12658,Returning Visitor,4.570674671,organic,Heidelberg,1.50340112,No,1.650986392,-0.230623684,-0.211212357,-1.121335928,0,0,0.523377611,0.282383734,8.202320017,9.818350211,1.06839728,1.142724352,0.85332396,0
12659,Returning Visitor,-0.539301889,(none),Bangalore,-1.645038884,No,-0.446841631,-0.265100858,-0.30947959,-1.121335928,0,0,-0.722087696,0.282383734,8.202320017,9.818350211,1.06839728,1.142724352,0.85332396,1
12660,Returning Visitor,0.815969973,organic,London,-1.508150189,No,3.748814415,-0.299578032,-0.30947959,-1.121335928,0,0,1.752785984,0.282383734,8.202320017,9.818350211,1.06839728,1.142724352,0.85332396,0
12661,Returning Visitor,-0.46290952,organic,Ridgewood,-1.508150189,Yes,-0.446841631,5.389155666,3.090566676,-1.121335928,0,0,-0.568362294,0.282383734,8.202320017,9.852601076,1.06839728,1.142724352,1.683485952,0
12662,Returning Visitor,-0.252335738,referral,Hamburg,-1.234372797,No,0.252434377,-0.265100858,-0.30947959,-1.121335928,0,1,0.185392309,0.282383734,8.202320017,9.852601076,1.06839728,1.142724352,1.683485952,1
12663,Returning Visitor,-0.693669887,organic,Ghaziabad,-1.234372797,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.405950354,0.282383734,8.202320017,9.852601076,1.06839728,1.142724352,1.683485952,1
12664,Returning Visitor,-0.412640967,referral,Brentford,-0.960595405,Yes,-0.446841631,0.079670882,0.319430702,-1.121335928,0,0,-0.165096342,0.282383734,8.202320017,9.88685194,1.06839728,1.142724352,2.513647944,0
12665,Returning Visitor,-0.316062014,organic,Bangalore,-0.823706709,No,-0.446841631,-0.127192162,-0.211212357,-1.121335928,0,0,-0.653911533,0.282383734,8.202320017,9.88685194,1.06839728,1.142724352,2.513647944,0
12666,Returning Visitor,-0.745917517,organic,Gwalior,-0.002374534,No,-0.446841631,0.010716534,-0.25051925,-1.121335928,0,1,-0.61758601,0.282383734,8.202320017,9.88685194,1.06839728,1.142724352,2.513647944,0
12667,New Visitor,-0.736417948,organic,Patna,0.271402857,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.772364326,0.282383734,8.202320017,9.88685194,1.06839728,1.142724352,2.513647944,0
12668,Returning Visitor,-0.927200961,(none),Johannesburg,0.545180249,No,0.252434377,0.562351316,-0.014677891,-1.121335928,0,1,-0.114293256,0.282383734,8.202320017,9.88685194,1.06839728,1.142724352,2.513647944,0
12669,New Visitor,1.061771325,organic,Vellore,0.545180249,No,0.252434377,-0.299578032,-0.30947959,-1.121335928,0,1,0.195789832,-0.143444505,-0.341271112,-0.19552178,-0.202415306,-0.378853525,-0.447278843,0
12671,Returning Visitor,-0.341394198,organic,Melbourne,0.682068945,No,-0.446841631,-0.19614651,-0.19155891,-1.121335928,0,1,-0.553095045,-0.143444505,-0.341271112,-0.188673662,-0.202415306,-0.378853525,-0.364287549,0
12672,New Visitor,3.13307321,organic,Kuala Lumpur,0.955846337,No,0.252434377,-0.299578032,-0.30947959,-1.121335928,0,0,0.467704798,-0.228610152,-0.341271112,-0.186391337,-0.202415306,-0.378853525,-0.364287549,0
12675,Returning Visitor,-0.528219058,organic,West Friendship,1.092735032,No,1.650986392,-0.265100858,-0.30947959,-1.121335928,0,1,1.429146632,-0.228610152,-0.341271112,-0.186391337,-0.202415306,-0.378853525,-0.364287549,0
12676,New Visitor,-0.073427186,organic,Ghaziabad,1.092735032,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.068491509,-0.228610152,-0.341271112,-0.186391337,-0.202415306,-0.378853525,-0.364287549,0
12677,Returning Visitor,2.049726514,organic,Leicester,1.229623728,Yes,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.747884082,-0.373391754,-0.418940122,-0.208535259,-0.404250246,-0.531011313,-0.521995913,0
12678,Returning Visitor,2.540537585,organic,Noida,1.366512424,No,-0.446841631,-0.265100858,-0.30947959,-1.121335928,0,0,-0.618375695,-0.381908318,-0.418940122,-0.208080849,-0.411725614,-0.531011313,-0.516488988,0
12679,Returning Visitor,0.002569367,organic,Paris,1.50340112,No,4.448090422,-0.265100858,-0.30947959,-1.121335928,0,0,1.725146999,-0.381908318,-0.404556972,-0.204838326,-0.411725614,-0.531011313,-0.508214764,0
12680,Returning Visitor,-0.751458932,(none),Riyadh,-1.645038884,No,-0.446841631,4.803043709,4.210813133,-1.121335928,0,1,-0.491499593,-0.381908318,-0.384420562,-0.201415409,-0.411725614,-0.463385629,-0.466732954,0
12681,New Visitor,-0.435994074,organic,London,-1.645038884,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,0.015215131,-0.381908318,-0.384420562,-0.194569574,-0.411725614,-0.463385629,-0.425251144,0
12682,New Visitor,-0.920867915,cpc,Belmont,-1.508150189,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.262490861,-0.381908318,-0.384420562,-0.1928741,-0.411725614,-0.463385629,-0.411553014,0
12683,Returning Visitor,-0.862287239,organic,Bonn,-1.508150189,No,-0.446841631,-0.265100858,-0.30947959,-1.121335928,0,1,-0.566782924,-0.392043031,-0.384420562,-0.191757485,-0.411725614,-0.463385629,-0.40604609,1
12684,New Visitor,0.41698807,referral,(not set),-1.508150189,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,0,-0.009265113,-0.392043031,-0.384420562,-0.191303075,-0.411725614,-0.463385629,-0.400539165,0
12685,Returning Visitor,-0.57175875,(none),Bezons,-1.371261493,No,2.3502624,11.62952415,6.176157795,-1.121335928,0,0,-0.410162009,-0.392043031,-0.384420562,-0.190848665,-0.411725614,-0.463385629,-0.39503224,0
12687,New Visitor,3.874039602,organic,Hamburg,-1.234372797,Yes,0.951710384,-0.299578032,-0.30947959,-1.121335928,0,1,0.642883317,-0.392043031,-0.355654262,-0.184802044,-0.411725614,-0.463385629,-0.359085028,0
12688,Returning Visitor,-0.225420292,cpc,Liverpool,-1.234372797,Yes,2.3502624,-0.265100858,-0.230865803,-1.121335928,0,1,0.224876574,-0.392043031,-0.355654262,-0.180469165,-0.411725614,-0.463385629,-0.320342843,0
12689,Returning Visitor,-0.271334876,organic,Suva,-1.234372797,No,-0.446841631,-0.230623684,-0.289826143,-1.121335928,0,0,-0.688657686,-0.392043031,-0.355654262,-0.171452895,-0.411725614,-0.435208261,-0.265024538,0
12690,Returning Visitor,-0.399579059,organic,Chennai,-1.097484101,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,1,-0.653911533,-0.392043031,-0.355654262,-0.16563348,-0.411725614,-0.435208261,-0.21800813,0
12691,Returning Visitor,-0.631526872,organic,Preston,-1.097484101,No,-0.446841631,-0.299578032,-0.30947959,-1.121335928,0,0,-0.403581298,-0.392043031,-0.355654262,-0.160499104,-0.411725614,-0.435208261,-0.17652632,0
12692,New Visitor,-0.320020168,organic,Hamburg,-0.960595405,No,0.951710384,-0.299578032,-0.30947959,-1.121335928,0,1,0.359123072,-0.392043031,-0.326887962,-0.052204536,-0.411725614,-0.435208261,-0.121208015,1
12693,New Visitor,0.5258373,organic,London,-0.960595405,No,1.650986392,-0.299578032,-0.30947959,-1.121335928,0,0,1.120774528,-0.392043031,-0.326887962,-0.044215826,-0.411725614,-0.435208261,-0.121208015,0
